timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
78.00;245.24;21;152638972#0_1;1556.19;0.00;31.68;DEFAULT_VEHTYPE;4022.09;2326.74
78.00;245.24;22;152638972#0_1;1595.49;0.00;33.90;DEFAULT_VEHTYPE;3986.40;2310.28
78.00;245.24;23;152638972#0_0;1335.50;0.00;30.39;DEFAULT_VEHTYPE;4222.24;2422.57
78.00;244.59;25;152638972#0_0;1181.58;0.00;28.97;DEFAULT_VEHTYPE;4361.96;2487.26
78.00;52.01;30;74381050#0_0;1124.31;0.00;26.55;DEFAULT_VEHTYPE;919.05;583.08
78.00;50.55;32;74381050#0_0;1080.51;0.00;27.24;DEFAULT_VEHTYPE;885.06;555.44
78.00;242.94;33;152638972#0_0;1109.60;0.00;29.27;DEFAULT_VEHTYPE;4426.33;2519.50
78.00;245.38;34;152638972#0_1;1235.27;0.00;35.22;DEFAULT_VEHTYPE;4313.45;2461.06
78.00;48.35;38;74381050#0_0;1008.68;0.00;30.76;DEFAULT_VEHTYPE;830.46;508.74
78.00;238.99;39;152638972#0_0;988.15;0.00;31.51;DEFAULT_VEHTYPE;4532.38;2578.70
78.00;237.38;4;152638972#0_0;2118.42;0.00;33.03;DEFAULT_VEHTYPE;3535.37;2049.22
78.00;238.99;40;152638972#0_0;857.67;0.00;30.15;DEFAULT_VEHTYPE;4644.24;2645.95
78.00;238.99;42;152638972#0_0;729.56;0.00;27.46;DEFAULT_VEHTYPE;4754.07;2711.97
78.00;44.89;43;74381050#0_0;729.70;0.00;24.55;DEFAULT_VEHTYPE;630.05;314.58
78.00;242.12;44;152638972#0_0;639.11;0.00;26.95;DEFAULT_VEHTYPE;4831.74;2758.37
78.00;44.89;46;74381050#0_1;725.64;0.00;28.66;DEFAULT_VEHTYPE;626.26;315.29
78.00;44.89;48;74381050#0_0;661.85;0.00;28.68;DEFAULT_VEHTYPE;582.15;266.49
78.00;45.78;49;74381050#0_1;608.44;0.00;34.23;DEFAULT_VEHTYPE;543.21;232.68
78.00;237.38;6;152638972#0_1;1954.66;0.00;32.02;DEFAULT_VEHTYPE;3673.93;2134.10
79.00;237.38;0;152638972#0_0;2320.70;0.00;32.14;DEFAULT_VEHTYPE;3364.95;1940.15
79.00;237.38;1;152638972#0_0;1984.90;0.00;29.07;DEFAULT_VEHTYPE;3647.87;2121.22
79.00;56.43;10;74381050#0_0;1605.08;0.00;25.25;DEFAULT_VEHTYPE;1314.54;856.48
79.00;237.65;11;152638972#0_0;1904.04;0.00;31.73;DEFAULT_VEHTYPE;3716.01;2164.78
79.00;245.24;13;152638972#0_0;1592.64;0.00;26.69;DEFAULT_VEHTYPE;3988.67;2314.85
79.00;56.43;14;74381050#0_1;1616.97;0.00;28.78;DEFAULT_VEHTYPE;1323.10;866.00
79.00;56.51;15;74381050#0_0;1460.39;0.00;26.44;DEFAULT_VEHTYPE;1193.90;776.49
79.00;56.43;18;74381050#0_0;1702.71;0.00;33.74;DEFAULT_VEHTYPE;1395.92;910.49
79.00;56.43;19;74381050#0_1;1542.84;0.00;31.48;DEFAULT_VEHTYPE;1261.36;825.02
79.00;57.63;2;74381050#0_0;2128.74;0.00;31.14;DEFAULT_VEHTYPE;1751.64;1145.24
79.00;245.24;21;152638972#0_1;1588.48;0.00;32.29;DEFAULT_VEHTYPE;3992.78;2313.22
79.00;243.79;22;152638972#0_1;1629.38;0.00;33.88;DEFAULT_VEHTYPE;3955.86;2295.64
79.00;245.24;23;152638972#0_0;1365.24;0.00;29.74;DEFAULT_VEHTYPE;4195.23;2410.11
79.00;244.59;25;152638972#0_0;1209.60;0.00;28.02;DEFAULT_VEHTYPE;4336.64;2475.23
79.00;52.01;30;74381050#0_0;1151.28;0.00;26.97;DEFAULT_VEHTYPE;940.31;599.70
79.00;50.55;32;74381050#0_1;1108.19;0.00;27.68;DEFAULT_VEHTYPE;905.38;576.30
79.00;243.25;33;152638972#0_0;1138.38;0.00;28.78;DEFAULT_VEHTYPE;4400.68;2506.44
79.00;245.24;34;152638972#0_1;1271.32;0.00;36.06;DEFAULT_VEHTYPE;4280.69;2446.01
79.00;48.35;38;74381050#0_0;1039.61;0.00;30.92;DEFAULT_VEHTYPE;853.58;529.31
79.00;239.20;39;152638972#0_0;1019.60;0.00;31.45;DEFAULT_VEHTYPE;4505.36;2562.59
79.00;237.38;4;152638972#0_0;2151.93;0.00;33.50;DEFAULT_VEHTYPE;3507.14;2031.15
79.00;238.99;40;152638972#0_0;886.90;0.00;29.23;DEFAULT_VEHTYPE;4619.18;2630.88
79.00;238.99;42;152638972#0_0;756.25;0.00;26.68;DEFAULT_VEHTYPE;4731.19;2698.22
79.00;44.89;43;74381050#0_0;755.15;0.00;25.45;DEFAULT_VEHTYPE;648.03;332.62
79.00;239.30;44;152638972#0_0;665.14;0.00;26.02;DEFAULT_VEHTYPE;4809.36;2745.08
79.00;44.89;46;74381050#0_1;753.05;0.00;27.41;DEFAULT_VEHTYPE;645.59;334.70
79.00;44.89;48;74381050#0_0;690.83;0.00;28.98;DEFAULT_VEHTYPE;602.61;287.03
79.00;45.63;49;74381050#0_1;642.88;0.00;34.44;DEFAULT_VEHTYPE;567.87;256.69
79.00;237.38;6;152638972#0_1;1986.02;0.00;31.37;DEFAULT_VEHTYPE;3647.52;2117.19
80.00;238.34;0;152638972#0_0;2352.87;0.00;32.17;DEFAULT_VEHTYPE;3337.80;1922.88
80.00;237.38;1;152638972#0_0;2014.17;0.00;29.27;DEFAULT_VEHTYPE;3623.21;2105.43
80.00;56.43;10;74381050#0_0;1630.25;0.00;25.17;DEFAULT_VEHTYPE;1335.52;870.40
80.00;237.38;11;152638972#0_0;1936.09;0.00;32.05;DEFAULT_VEHTYPE;3688.99;2147.53
80.00;243.79;13;152638972#0_0;1619.19;0.00;26.55;DEFAULT_VEHTYPE;3964.65;2303.54
80.00;56.43;14;74381050#0_1;1645.56;0.00;28.60;DEFAULT_VEHTYPE;1346.91;881.80
80.00;56.51;15;74381050#0_0;1486.31;0.00;25.92;DEFAULT_VEHTYPE;1215.53;790.80
80.00;56.43;18;74381050#0_0;1736.13;0.00;33.41;DEFAULT_VEHTYPE;1423.77;928.98
80.00;56.43;19;74381050#0_1;1574.50;0.00;31.66;DEFAULT_VEHTYPE;1287.72;842.52
80.00;59.29;2;74381050#1_0;18.73;0.00;30.87;DEFAULT_VEHTYPE;1778.02;1161.16
80.00;243.79;21;152638972#0_1;1621.20;0.00;32.72;DEFAULT_VEHTYPE;3963.20;2299.25
80.00;242.61;22;152638972#0_1;1663.98;0.00;34.60;DEFAULT_VEHTYPE;3924.89;2280.23
80.00;245.24;23;152638972#0_0;1394.98;0.00;29.74;DEFAULT_VEHTYPE;4168.21;2397.66
80.00;245.38;25;152638972#0_0;1237.85;0.00;28.25;DEFAULT_VEHTYPE;4310.96;2463.43
80.00;52.63;30;74381050#0_0;1177.83;0.00;26.55;DEFAULT_VEHTYPE;961.28;616.00
80.00;52.01;32;74381050#0_1;1136.82;0.00;28.64;DEFAULT_VEHTYPE;927.85;594.02
80.00;243.25;33;152638972#0_0;1166.65;0.00;28.27;DEFAULT_VEHTYPE;4375.43;2493.71
80.00;245.24;34;152638972#0_1;1307.19;0.00;35.87;DEFAULT_VEHTYPE;4248.13;2430.99
80.00;50.55;38;74381050#0_0;1070.18;0.00;30.57;DEFAULT_VEHTYPE;877.08;548.87
80.00;241.82;39;152638972#0_0;1050.25;0.00;30.65;DEFAULT_VEHTYPE;4478.48;2547.85
80.00;237.38;4;152638972#0_0;2185.42;0.00;33.49;DEFAULT_VEHTYPE;3478.92;2013.09
80.00;238.99;40;152638972#0_0;917.00;0.00;30.10;DEFAULT_VEHTYPE;4593.38;2615.37
80.00;238.99;42;152638972#0_0;782.81;0.00;26.57;DEFAULT_VEHTYPE;4708.42;2684.53
80.00;44.89;43;74381050#0_0;780.95;0.00;25.80;DEFAULT_VEHTYPE;666.24;350.90
80.00;238.99;44;152638972#0_0;692.33;0.00;27.20;DEFAULT_VEHTYPE;4785.98;2731.16
80.00;44.89;46;74381050#0_1;780.53;0.00;27.49;DEFAULT_VEHTYPE;664.98;354.17
80.00;44.89;48;74381050#0_0;719.61;0.00;28.78;DEFAULT_VEHTYPE;622.93;307.43
80.00;44.89;49;74381050#0_1;677.97;0.00;35.09;DEFAULT_VEHTYPE;592.63;281.54
80.00;237.38;6;152638972#0_1;2016.99;0.00;30.97;DEFAULT_VEHTYPE;3621.45;2100.51
81.00;238.34;0;152638972#0_0;2384.94;0.00;32.07;DEFAULT_VEHTYPE;3310.50;1906.04
81.00;237.38;1;152638972#0_0;2042.63;0.00;28.47;DEFAULT_VEHTYPE;3599.22;2090.08
81.00;56.43;10;74381050#0_0;1656.22;0.00;25.97;DEFAULT_VEHTYPE;1357.17;884.77
81.00;237.38;11;152638972#0_0;1968.37;0.00;32.28;DEFAULT_VEHTYPE;3661.80;2130.13
81.00;243.79;13;152638972#0_0;1646.57;0.00;27.38;DEFAULT_VEHTYPE;3940.08;2291.44
81.00;56.43;14;74381050#0_1;1673.91;0.00;28.35;DEFAULT_VEHTYPE;1370.52;897.47
81.00;56.43;15;74381050#0_0;1512.77;0.00;26.45;DEFAULT_VEHTYPE;1237.59;805.41
81.00;56.43;18;74381050#0_0;1769.18;0.00;33.05;DEFAULT_VEHTYPE;1451.32;947.26
81.00;56.43;19;74381050#0_1;1605.62;0.00;31.12;DEFAULT_VEHTYPE;1313.64;859.72
81.00;59.29;2;74381050#1_0;49.26;0.00;30.53;DEFAULT_VEHTYPE;1804.26;1176.76
81.00;243.79;21;152638972#0_1;1652.70;0.00;31.51;DEFAULT_VEHTYPE;3934.94;2285.34
81.00;242.61;22;152638972#0_1;1698.61;0.00;34.64;DEFAULT_VEHTYPE;3894.15;2264.30
81.00;245.24;23;152638972#0_0;1424.92;0.00;29.94;DEFAULT_VEHTYPE;4141.02;2385.11
81.00;245.24;25;152638972#0_0;1266.53;0.00;28.68;DEFAULT_VEHTYPE;4284.89;2451.46
81.00;53.27;30;74381050#0_0;1204.98;0.00;27.15;DEFAULT_VEHTYPE;983.05;632.25
81.00;52.01;32;74381050#0_1;1165.33;0.00;28.50;DEFAULT_VEHTYPE;950.31;611.56
81.00;244.59;33;152638972#0_0;1194.97;0.00;28.32;DEFAULT_VEHTYPE;4349.86;2481.51
81.00;245.24;34;152638972#0_1;1342.33;0.00;35.14;DEFAULT_VEHTYPE;4216.23;2416.28
81.00;50.55;38;74381050#0_0;1100.83;0.00;30.66;DEFAULT_VEHTYPE;900.76;568.36
81.00;240.91;39;152638972#0_0;1081.73;0.00;31.47;DEFAULT_VEHTYPE;4450.94;2532.61
81.00;237.38;4;152638972#0_0;2218.93;0.00;33.51;DEFAULT_VEHTYPE;3450.69;1995.02
81.00;238.99;40;152638972#0_0;946.88;0.00;29.87;DEFAULT_VEHTYPE;4567.77;2599.97
81.00;238.99;42;152638972#0_0;810.30;0.00;27.48;DEFAULT_VEHTYPE;4684.85;2670.36
81.00;44.89;43;74381050#0_0;806.67;0.00;25.72;DEFAULT_VEHTYPE;684.40;369.13
81.00;238.99;44;152638972#0_0;718.87;0.00;26.54;DEFAULT_VEHTYPE;4763.23;2717.49
81.00;44.89;46;74381050#0_1;808.16;0.00;27.63;DEFAULT_VEHTYPE;684.48;373.73
81.00;44.89;48;74381050#0_0;748.45;0.00;28.84;DEFAULT_VEHTYPE;643.29;327.87
81.00;44.89;49;74381050#0_1;713.17;0.00;35.20;DEFAULT_VEHTYPE;617.46;306.47
81.00;237.38;6;152638972#0_1;2049.19;0.00;32.20;DEFAULT_VEHTYPE;3594.33;2083.15
82.00;238.34;0;152638972#0_0;2417.56;0.00;32.62;DEFAULT_VEHTYPE;3282.72;1888.92
82.00;237.38;1;152638972#0_0;2071.39;0.00;28.76;DEFAULT_VEHTYPE;3574.99;2074.58
82.00;56.43;10;74381050#0_0;1681.25;0.00;25.03;DEFAULT_VEHTYPE;1378.03;898.62
82.00;237.38;11;152638972#0_0;2000.98;0.00;32.62;DEFAULT_VEHTYPE;3634.32;2112.54
82.00;242.60;13;152638972#0_0;1673.70;0.00;27.13;DEFAULT_VEHTYPE;3915.87;2279.16
82.00;56.43;14;74381050#0_0;1702.49;0.00;28.58;DEFAULT_VEHTYPE;1395.73;910.37
82.00;56.43;15;74381050#0_0;1539.44;0.00;26.67;DEFAULT_VEHTYPE;1259.82;820.17
82.00;56.43;18;74381050#0_0;1802.61;0.00;33.43;DEFAULT_VEHTYPE;1479.19;965.76
82.00;56.43;19;74381050#0_1;1637.16;0.00;31.55;DEFAULT_VEHTYPE;1339.92;877.16
82.00;61.11;2;74381050#1_0;80.45;0.00;31.20;DEFAULT_VEHTYPE;1831.44;1192.06
82.00;242.61;21;152638972#0_1;1684.93;0.00;32.23;DEFAULT_VEHTYPE;3906.29;2270.59
82.00;242.33;22;152638972#0_1;1733.11;0.00;34.49;DEFAULT_VEHTYPE;3863.59;2248.32
82.00;245.24;23;152638972#0_0;1455.19;0.00;30.27;DEFAULT_VEHTYPE;4113.52;2372.43
82.00;245.24;25;152638972#0_0;1294.89;0.00;28.35;DEFAULT_VEHTYPE;4259.13;2439.59
82.00;53.27;30;74381050#0_0;1232.21;0.00;27.23;DEFAULT_VEHTYPE;1004.88;648.54
82.00;53.26;32;74381050#0_1;1193.85;0.00;28.53;DEFAULT_VEHTYPE;973.04;628.77
82.00;245.38;33;152638972#0_0;1223.64;0.00;28.67;DEFAULT_VEHTYPE;4323.89;2469.36
82.00;245.24;34;152638972#0_1;1378.54;0.00;36.22;DEFAULT_VEHTYPE;4183.35;2401.12
82.00;52.01;38;74381050#0_0;1132.15;0.00;31.31;DEFAULT_VEHTYPE;925.23;587.91
82.00;242.94;39;152638972#0_0;1112.67;0.00;30.95;DEFAULT_VEHTYPE;4423.60;2518.10
82.00;237.38;4;152638972#0_0;2252.14;0.00;33.21;DEFAULT_VEHTYPE;3422.71;1977.12
82.00;238.99;40;152638972#0_0;976.66;0.00;29.79;DEFAULT_VEHTYPE;4542.23;2584.62
82.00;238.99;42;152638972#0_0;837.66;0.00;27.37;DEFAULT_VEHTYPE;4661.39;2656.26
82.00;44.89;43;74381050#0_0;831.53;0.00;24.86;DEFAULT_VEHTYPE;701.96;386.75
82.00;238.99;44;152638972#0_0;745.00;0.00;26.13;DEFAULT_VEHTYPE;4740.84;2704.02
82.00;44.89;46;74381050#0_1;836.82;0.00;28.67;DEFAULT_VEHTYPE;704.70;394.03
82.00;44.89;48;74381050#0_0;777.08;0.00;28.63;DEFAULT_VEHTYPE;663.51;348.16
82.00;44.89;49;74381050#0_1;747.56;0.00;34.39;DEFAULT_VEHTYPE;641.73;330.82
82.00;237.38;6;152638972#0_1;2080.34;0.00;31.15;DEFAULT_VEHTYPE;3568.10;2066.36
83.00;240.95;0;152638972#0_0;2449.60;0.00;32.04;DEFAULT_VEHTYPE;3255.03;1872.80
83.00;237.38;1;152638972#0_0;2099.48;0.00;28.09;DEFAULT_VEHTYPE;3551.33;2059.43
83.00;56.43;10;74381050#0_0;1706.13;0.00;24.88;DEFAULT_VEHTYPE;1398.77;912.38
83.00;237.38;11;152638972#0_0;2032.64;0.00;31.66;DEFAULT_VEHTYPE;3607.64;2095.47
83.00;242.60;13;152638972#0_0;1700.40;0.00;26.70;DEFAULT_VEHTYPE;3892.16;2266.87
83.00;56.43;14;74381050#0_0;1731.63;0.00;29.14;DEFAULT_VEHTYPE;1420.02;926.49
83.00;56.43;15;74381050#0_0;1565.93;0.00;26.49;DEFAULT_VEHTYPE;1281.90;834.82
83.00;56.43;18;74381050#0_0;1836.58;0.00;33.97;DEFAULT_VEHTYPE;1507.50;984.55
83.00;56.43;19;74381050#0_1;1669.09;0.00;31.92;DEFAULT_VEHTYPE;1366.50;894.81
83.00;61.85;2;74381050#1_0;111.92;0.00;31.47;DEFAULT_VEHTYPE;1859.04;1207.15
83.00;242.33;21;152638972#0_1;1717.10;0.00;32.16;DEFAULT_VEHTYPE;3877.76;2255.75
83.00;241.03;22;152638972#0_1;1767.54;0.00;34.44;DEFAULT_VEHTYPE;3833.26;2232.04
83.00;245.24;23;152638972#0_0;1485.75;0.00;30.56;DEFAULT_VEHTYPE;4085.76;2359.63
83.00;245.24;25;152638972#0_0;1322.86;0.00;27.97;DEFAULT_VEHTYPE;4233.72;2427.87
83.00;54.58;30;74381050#0_0;1258.84;0.00;26.63;DEFAULT_VEHTYPE;1026.57;664.01
83.00;53.26;32;74381050#0_1;1222.94;0.00;29.09;DEFAULT_VEHTYPE;996.34;646.16
83.00;245.38;33;152638972#0_0;1252.31;0.00;28.67;DEFAULT_VEHTYPE;4297.82;2457.41
83.00;245.24;34;152638972#0_1;1413.62;0.00;35.08;DEFAULT_VEHTYPE;4151.51;2386.43
83.00;52.01;38;74381050#0_1;1162.85;0.00;30.71;DEFAULT_VEHTYPE;948.36;610.04
83.00;243.25;39;152638972#0_0;1143.77;0.00;31.10;DEFAULT_VEHTYPE;4395.86;2504.01
83.00;237.38;4;152638972#0_0;2285.81;0.00;33.67;DEFAULT_VEHTYPE;3394.35;1958.96
83.00;239.20;40;152638972#0_0;1006.12;0.00;29.46;DEFAULT_VEHTYPE;4516.94;2569.49
83.00;238.99;42;152638972#0_0;864.86;0.00;27.19;DEFAULT_VEHTYPE;4638.08;2642.24
83.00;44.89;43;74381050#0_0;856.87;0.00;25.34;DEFAULT_VEHTYPE;719.85;404.71
83.00;238.99;44;152638972#0_0;772.12;0.00;27.12;DEFAULT_VEHTYPE;4717.59;2690.04
83.00;44.89;46;74381050#0_1;864.43;0.00;27.61;DEFAULT_VEHTYPE;724.18;413.58
83.00;44.89;48;74381050#0_0;805.07;0.00;27.99;DEFAULT_VEHTYPE;683.27;367.99
83.00;44.89;49;74381050#0_1;782.80;0.00;35.23;DEFAULT_VEHTYPE;666.58;355.77
83.00;237.38;6;152638972#0_1;2111.57;0.00;31.23;DEFAULT_VEHTYPE;3541.81;2049.54
84.00;240.08;0;152638972#0_0;2482.76;0.00;33.16;DEFAULT_VEHTYPE;3226.10;1856.57
84.00;237.38;1;152638972#0_0;2128.77;0.00;29.29;DEFAULT_VEHTYPE;3526.65;2043.64
84.00;56.43;10;74381050#0_0;1731.58;0.00;25.45;DEFAULT_VEHTYPE;1419.98;926.46
84.00;237.38;11;152638972#0_0;2063.93;0.00;31.29;DEFAULT_VEHTYPE;3581.28;2078.60
84.00;242.34;13;152638972#0_0;1727.11;0.00;26.71;DEFAULT_VEHTYPE;3868.49;2254.50
84.00;56.43;14;74381050#0_0;1760.75;0.00;29.13;DEFAULT_VEHTYPE;1444.30;942.60
84.00;56.43;15;74381050#0_0;1592.16;0.00;26.24;DEFAULT_VEHTYPE;1303.77;849.34
84.00;56.43;18;74381050#0_0;1870.55;0.00;33.97;DEFAULT_VEHTYPE;1535.82;1003.34
84.00;56.43;19;74381050#0_1;1700.62;0.00;31.53;DEFAULT_VEHTYPE;1392.76;912.24
84.00;61.85;2;74381050#1_0;142.91;0.00;30.99;DEFAULT_VEHTYPE;1886.36;1221.77
84.00;242.33;21;152638972#0_1;1749.44;0.00;32.35;DEFAULT_VEHTYPE;3849.13;2240.74
84.00;239.21;22;152638972#0_1;1802.06;0.00;34.52;DEFAULT_VEHTYPE;3803.30;2214.92
84.00;245.24;23;152638972#0_0;1516.60;0.00;30.85;DEFAULT_VEHTYPE;4057.75;2346.71
84.00;245.24;25;152638972#0_0;1351.75;0.00;28.90;DEFAULT_VEHTYPE;4207.48;2415.76
84.00;54.58;30;74381050#0_0;1285.30;0.00;26.46;DEFAULT_VEHTYPE;1048.14;679.35
84.00;54.59;32;74381050#0_1;1252.24;0.00;29.30;DEFAULT_VEHTYPE;1020.07;663.32
84.00;245.24;33;152638972#0_0;1280.63;0.00;28.33;DEFAULT_VEHTYPE;4272.08;2445.56
84.00;245.24;34;152638972#0_1;1448.99;0.00;35.38;DEFAULT_VEHTYPE;4119.40;2371.62
84.00;53.26;38;74381050#0_1;1193.81;0.00;30.95;DEFAULT_VEHTYPE;973.00;628.74
84.00;244.59;39;152638972#0_0;1175.23;0.00;31.46;DEFAULT_VEHTYPE;4367.69;2489.99
84.00;237.38;4;152638972#0_0;2318.70;0.00;32.89;DEFAULT_VEHTYPE;3366.64;1941.23
84.00;241.82;40;152638972#0_0;1036.30;0.00;30.18;DEFAULT_VEHTYPE;4490.79;2554.44
84.00;238.99;42;152638972#0_0;892.29;0.00;27.43;DEFAULT_VEHTYPE;4614.56;2628.11
84.00;46.21;43;74381050#0_0;882.68;0.00;25.81;DEFAULT_VEHTYPE;738.16;422.91
84.00;238.99;44;152638972#0_0;798.21;0.00;26.10;DEFAULT_VEHTYPE;4695.21;2676.59
84.00;46.21;46;74381050#0_1;893.04;0.00;28.60;DEFAULT_VEHTYPE;744.64;433.55
84.00;44.89;48;74381050#0_0;832.95;0.00;27.88;DEFAULT_VEHTYPE;702.96;387.75
84.00;44.89;49;74381050#0_1;815.61;0.00;32.81;DEFAULT_VEHTYPE;689.73;379.00
84.00;237.38;6;152638972#0_1;2143.06;0.00;31.49;DEFAULT_VEHTYPE;3515.29;2032.57
85.00;240.08;0;152638972#0_0;2515.62;0.00;32.86;DEFAULT_VEHTYPE;3197.61;1840.17
85.00;237.38;1;152638972#0_0;2157.27;0.00;28.50;DEFAULT_VEHTYPE;3502.64;2028.27
85.00;56.43;10;74381050#0_0;1756.72;0.00;25.15;DEFAULT_VEHTYPE;1440.94;940.37
85.00;237.38;11;152638972#0_0;2096.44;0.00;32.51;DEFAULT_VEHTYPE;3553.89;2061.07
85.00;242.13;13;152638972#0_0;1754.54;0.00;27.43;DEFAULT_VEHTYPE;3844.19;2241.74
85.00;56.43;14;74381050#0_0;1789.84;0.00;29.09;DEFAULT_VEHTYPE;1468.55;958.70
85.00;56.43;15;74381050#0_0;1618.90;0.00;26.74;DEFAULT_VEHTYPE;1326.06;864.13
85.00;56.43;18;74381050#0_0;1904.27;0.00;33.73;DEFAULT_VEHTYPE;1563.93;1022.00
85.00;56.43;19;74381050#0_1;1731.97;0.00;31.35;DEFAULT_VEHTYPE;1418.88;929.57
85.00;63.42;2;74381050#1_0;173.65;0.00;30.75;DEFAULT_VEHTYPE;1913.54;1236.12
85.00;241.03;21;152638972#0_1;1782.20;0.00;32.76;DEFAULT_VEHTYPE;3820.44;2224.94
85.00;238.37;22;152638972#0_1;1836.43;0.00;34.37;DEFAULT_VEHTYPE;3773.85;2197.22
85.00;245.24;23;152638972#0_0;1547.26;0.00;30.67;DEFAULT_VEHTYPE;4029.89;2333.86
85.00;245.24;25;152638972#0_0;1380.29;0.00;28.53;DEFAULT_VEHTYPE;4181.56;2403.81
85.00;56.08;30;74381050#0_0;1311.77;0.00;26.47;DEFAULT_VEHTYPE;1070.08;694.18
85.00;54.59;32;74381050#0_1;1281.04;0.00;28.80;DEFAULT_VEHTYPE;1043.54;680.01
85.00;245.24;33;152638972#0_0;1309.73;0.00;29.10;DEFAULT_VEHTYPE;4245.65;2433.37
85.00;245.24;34;152638972#0_1;1484.73;0.00;35.73;DEFAULT_VEHTYPE;4086.96;2356.66
85.00;53.26;38;74381050#0_1;1225.00;0.00;31.20;DEFAULT_VEHTYPE;997.99;647.40
85.00;244.59;39;152638972#0_0;1205.73;0.00;30.50;DEFAULT_VEHTYPE;4340.14;2476.89
85.00;238.25;4;152638972#0_0;2352.13;0.00;33.44;DEFAULT_VEHTYPE;3338.43;1923.26
85.00;240.91;40;152638972#0_0;1066.71;0.00;30.41;DEFAULT_VEHTYPE;4464.07;2539.91
85.00;238.99;42;152638972#0_0;919.50;0.00;27.21;DEFAULT_VEHTYPE;4591.24;2614.08
85.00;46.21;43;74381050#0_0;907.96;0.00;25.29;DEFAULT_VEHTYPE;756.42;440.41
85.00;238.99;44;152638972#0_0;824.28;0.00;26.07;DEFAULT_VEHTYPE;4672.87;2663.16
85.00;46.21;46;74381050#0_1;920.57;0.00;27.53;DEFAULT_VEHTYPE;764.51;452.59
85.00;44.89;48;74381050#0_0;860.24;0.00;27.30;DEFAULT_VEHTYPE;722.23;407.10
85.00;44.89;49;74381050#0_1;849.09;0.00;33.48;DEFAULT_VEHTYPE;713.35;402.72
85.00;237.38;6;152638972#0_0;2175.23;0.00;32.17;DEFAULT_VEHTYPE;3487.51;2018.59
86.00;242.11;0;152638972#0_0;2547.56;0.00;31.94;DEFAULT_VEHTYPE;3169.62;1824.78
86.00;237.38;1;152638972#0_0;2185.54;0.00;28.26;DEFAULT_VEHTYPE;3478.83;2013.03
86.00;56.43;10;74381050#0_0;1781.84;0.00;25.11;DEFAULT_VEHTYPE;1461.87;954.26
86.00;237.38;11;152638972#0_0;2128.09;0.00;31.65;DEFAULT_VEHTYPE;3527.23;2044.01
86.00;241.04;13;152638972#0_0;1781.98;0.00;27.44;DEFAULT_VEHTYPE;3820.17;2228.45
86.00;56.43;14;74381050#0_0;1817.91;0.00;28.07;DEFAULT_VEHTYPE;1491.95;974.22
86.00;56.43;15;74381050#0_0;1645.00;0.00;26.10;DEFAULT_VEHTYPE;1347.81;878.57
86.00;56.43;18;74381050#0_0;1937.46;0.00;33.19;DEFAULT_VEHTYPE;1591.60;1040.36
86.00;56.43;19;74381050#0_1;1762.90;0.00;30.93;DEFAULT_VEHTYPE;1444.64;946.66
86.00;63.42;2;74381050#1_0;204.11;0.00;30.46;DEFAULT_VEHTYPE;1940.77;1249.74
86.00;239.20;21;152638972#0_0;1813.68;0.00;31.48;DEFAULT_VEHTYPE;3792.82;2212.41
86.00;237.64;22;152638972#0_1;1870.79;0.00;34.36;DEFAULT_VEHTYPE;3744.64;2179.14
86.00;245.24;23;152638972#0_0;1577.47;0.00;30.20;DEFAULT_VEHTYPE;4002.45;2321.21
86.00;245.24;25;152638972#0_0;1408.55;0.00;28.27;DEFAULT_VEHTYPE;4155.89;2391.97
86.00;56.08;30;74381050#0_0;1339.17;0.00;27.40;DEFAULT_VEHTYPE;1092.82;709.48
86.00;56.08;32;74381050#0_1;1310.08;0.00;29.04;DEFAULT_VEHTYPE;1067.54;696.32
86.00;245.24;33;152638972#0_0;1338.93;0.00;29.20;DEFAULT_VEHTYPE;4219.12;2421.13
86.00;245.24;34;152638972#0_1;1519.97;0.00;35.24;DEFAULT_VEHTYPE;4054.97;2341.90
86.00;54.59;38;74381050#0_1;1255.71;0.00;30.71;DEFAULT_VEHTYPE;1022.90;665.33
86.00;245.38;39;152638972#0_0;1236.42;0.00;30.69;DEFAULT_VEHTYPE;4312.27;2464.03
86.00;238.34;4;152638972#0_0;2384.89;0.00;32.76;DEFAULT_VEHTYPE;3310.53;1906.07
86.00;241.50;40;152638972#0_0;1096.75;0.00;30.05;DEFAULT_VEHTYPE;4437.78;2525.35
86.00;238.99;42;152638972#0_0;946.27;0.00;26.78;DEFAULT_VEHTYPE;4568.28;2600.28
86.00;46.21;43;74381050#0_0;933.24;0.00;25.27;DEFAULT_VEHTYPE;774.67;457.91
86.00;238.99;44;152638972#0_0;850.71;0.00;26.43;DEFAULT_VEHTYPE;4650.21;2649.54
86.00;47.30;46;74381050#0_1;948.45;0.00;27.88;DEFAULT_VEHTYPE;784.84;471.65
86.00;46.21;48;74381050#0_0;886.97;0.00;26.73;DEFAULT_VEHTYPE;741.26;425.88
86.00;46.21;49;74381050#0_1;880.62;0.00;31.53;DEFAULT_VEHTYPE;735.68;424.96
86.00;237.38;6;152638972#0_0;2207.19;0.00;31.96;DEFAULT_VEHTYPE;3460.58;2001.35
87.00;242.11;0;152638972#0_0;2579.57;0.00;32.02;DEFAULT_VEHTYPE;3141.32;1809.80
